claim_id,insatisfaction,Nb Flux manuel,Nb de flux auto,Nb Intervenants sur le dossier,Nb Appels,delai_total,claim_creation_to_closure_duration,compensation_balance_amount,time_to_fnol,manual_vs_auto_flux,closure_reason_name,claim_situation,personnalized_management_flag,victim_flag,victim_count,textblob_verbatim_sentiment,textblob_verbatim_objectivity,vader_verbatim_polarity,post_remboursement_voc_note,repairs_main_note,simplicity_process_note,assessment_quality_note,assessment_time_note,claim_created_day_of_week,claim_created_month,claim_created_year,nb_events,nb_activities_uniques,nb_rework,taux_rework,nb_resources,duree_totale_heures,duree_moyenne_activite,duree_max_activite,cout_total,cout_moyen,has_appel_entrant_relance,has_reaffectation_dossier,has_contre_expertise,has_traitement_piece_complementaire,has_appel_sortant_societaire,nb_reclamations,has_reclamation,reclamation_level_max,nb_origins_reclamation
87814898,0,1,4,1,0,0.9590162037037036,0,108.120002746582,7,0.2,autre,CLOS,0.0,0,0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,4.5,1,10,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
28533783,0,2,7,1,0,21.9590162037037,21,1015.799987792969,6,0.2222222222222222,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.2023,5.0,5.0,5.0,5.0,5.0,1,10,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63922862,0,0,2,1,0,0.9590162037037036,0,1213.800048828125,19,0.0,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.2,0.0,4.0,4.0,4.0,4.0,4.0,0,10,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98138094,0,1,3,1,0,0.9590162037037036,0,1802.93994140625,4,0.25,autre,CLOS,1.0,0,0,0.27,0.4,0.0,5.0,5.0,5.0,5.0,5.0,4,11,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
76995087,0,0,2,1,0,16.9590162037037,16,65.2699966430664,1,0.0,Clos après indemnisation,CLOS,0.0,0,0,0.75,0.6,0.0,5.0,5.0,5.0,5.0,5.0,0,11,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10689277,0,1,3,1,0,0.9590162037037036,0,4929.7099609375,56,0.25,autre,CLOS,1.0,0,0,0.0,0.21,-0.128,3.5,3.5,3.5,3.5,3.5,2,11,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26426305,0,1,3,1,0,0.9590162037037036,0,475.0700073242188,12,0.25,autre,CLOS,1.0,0,0,0.0,0.4,0.0,5.0,5.0,5.0,5.0,5.0,5,11,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93141717,0,4,4,2,0,20.9590162037037,20,1807.890014648438,4,0.5,autre,CLOS,1.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2,5,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40005702,1,1,3,1,0,0.9590162037037036,0,1303.359985351562,8,0.25,autre,CLOS,1.0,0,0,0.0,0.65,-0.5574,1.0,1.0,1.0,1.0,1.0,1,7,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44867535,0,7,3,1,0,9.959016203703705,9,221.5200042724609,6,0.7,Clos après indemnisation,CLOS,0.0,0,0,0.6,1.0,0.0,5.0,5.0,5.0,5.0,5.0,3,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
48868062,0,1,3,1,0,0.9590162037037036,0,700.9299926757812,1,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,3,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70938855,0,13,4,1,0,2.959016203703704,2,471.2999877929688,5,0.7647058823529411,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66845220,0,5,4,1,0,3.959016203703704,3,2569.93994140625,3,0.5555555555555556,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.6,0.0,5.0,5.0,5.0,5.0,5.0,0,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
56234452,0,1,3,1,0,4.959016203703704,4,557.0399780273438,13,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68799840,0,3,4,1,0,6.959016203703704,6,615.97998046875,0,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.15,0.1,0.0,5.0,5.0,5.0,5.0,5.0,1,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19718666,1,8,4,1,0,6.959016203703704,6,484.760009765625,22,0.6666666666666666,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28527501,1,1,3,1,0,1.959016203703704,1,387.2799987792969,9,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.5,0.0,5.0,5.0,5.0,5.0,5.0,3,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22783732,0,5,3,1,0,7.959016203703704,7,2293.389892578125,7,0.625,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.1833333333333333,-0.128,4.0,4.0,4.0,4.0,4.0,3,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
15737580,0,3,4,1,0,1.959016203703704,1,546.3099975585938,15,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
62631272,0,1,4,1,0,2.959016203703704,2,1126.650024414062,5,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71479924,0,14,4,1,0,3.959016203703704,3,1183.630004882812,2,0.7777777777777778,Clos après indemnisation,CLOS,0.0,0,0,0.7,0.9,0.5994,5.0,5.0,5.0,5.0,5.0,1,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
17751595,0,2,4,1,0,3.959016203703704,3,412.239990234375,7,0.3333333333333333,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.65,0.0,5.0,5.0,5.0,5.0,5.0,2,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74574899,1,7,4,1,0,27.9590162037037,27,852.760009765625,8,0.6363636363636364,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.5,0.0,2.0,2.0,2.0,2.0,2.0,1,12,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
82793964,0,1,4,1,0,0.9590162037037036,0,115.0,4,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.175,0.825,0.0,5.0,5.0,5.0,5.0,5.0,3,12,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41394273,0,5,3,1,0,7.959016203703704,7,251.1799926757812,16,0.625,Clos après indemnisation,CLOS,0.0,0,0,0.06,0.1,-0.128,5.0,5.0,5.0,5.0,5.0,3,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82248559,0,1,3,1,0,2.959016203703704,2,1000.489990234375,4,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.2,0.0,5.0,5.0,5.0,5.0,5.0,0,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
40544139,0,3,4,3,0,189.9590162037037,189,855.9600219726562,24,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.1675,0.2875,-0.128,5.0,5.0,5.0,5.0,5.0,0,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13534853,0,1,4,1,0,2.959016203703704,2,1777.839965820312,9,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.3666666666666666,0.2666666666666666,0.0,5.0,5.0,5.0,5.0,5.0,2,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13702204,0,1,4,1,0,1.959016203703704,1,1231.849975585938,9,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.4499999999999999,0.5,0.0,5.0,5.0,5.0,5.0,5.0,4,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66997225,1,8,3,1,0,12.9590162037037,12,260.9800109863281,8,0.7272727272727273,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.05,0.0,4.0,4.0,4.0,4.0,4.0,2,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
39433584,0,8,4,1,0,24.9590162037037,24,451.0700073242188,0,0.6666666666666666,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.2,0.0,5.0,5.0,5.0,5.0,5.0,0,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10423954,1,16,3,1,0,11.9590162037037,11,914.0499877929688,15,0.8421052631578947,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40598374,0,18,4,1,0,16.9590162037037,16,904.9000244140624,33,0.8181818181818182,Clos après indemnisation,RECLOS,0.0,0,0,0.2249999999999999,0.35,0.0,5.0,5.0,5.0,5.0,5.0,1,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39282870,0,3,4,1,0,5.959016203703704,5,857.1599731445312,6,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.4599999999999999,0.45,-0.128,5.0,5.0,5.0,5.0,5.0,0,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42231876,0,1,4,1,0,189.9590162037037,189,997.4600219726562,5,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,2,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57496380,1,7,2,1,0,19.9590162037037,19,751.9299926757812,5,0.7777777777777778,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.13,0.0,3.0,3.0,3.0,3.0,3.0,0,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48873433,0,4,4,2,0,0.9590162037037036,0,843.739990234375,6,0.5,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.6,0.0,5.0,5.0,5.0,5.0,5.0,1,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96939699,0,1,3,1,0,3.959016203703704,3,707.7000122070312,2,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.7,0.9,0.5994,5.0,5.0,5.0,5.0,5.0,1,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
78807103,1,3,4,2,0,3.959016203703704,3,1183.56005859375,22,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.325,0.15,-0.4588,3.0,3.0,3.0,3.0,3.0,1,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817845,0,2,4,1,0,0.9590162037037036,0,955.5999755859376,27,0.3333333333333333,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59222316,0,1,3,1,0,1.959016203703704,1,393.0199890136719,40,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.4,0.0,5.0,5.0,5.0,5.0,5.0,0,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
77246430,0,1,3,2,0,3.959016203703704,3,511.5400085449219,9,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,12,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87247014,0,6,4,3,0,3.959016203703704,3,1102.2099609375,8,0.6,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.2,0.0,4.0,4.0,4.0,4.0,4.0,0,12,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15291500,0,8,3,2,0,12.9590162037037,12,895.0800170898438,45,0.7272727272727273,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
46530159,0,1,3,1,0,0.9590162037037036,0,148.0,4,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.15,0.1,-0.4588,5.0,5.0,5.0,5.0,5.0,3,2,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19907235,1,20,3,2,0,117.9590162037037,117,1136.160034179688,263,0.8695652173913043,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.6,0.0,3.0,3.0,3.0,3.0,3.0,5,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
42924385,0,1,4,1,0,4.959016203703704,4,908.02001953125,15,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.52,0.5850000000000001,0.2023,5.0,5.0,5.0,5.0,5.0,4,5,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16977452,0,3,4,2,0,3.959016203703704,3,396.6900024414062,21,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.1,0.6,0.0,4.5,4.5,4.5,4.5,4.5,1,6,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36392265,1,20,6,3,0,161.9590162037037,161,881.6199951171875,20,0.7692307692307693,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.025,0.0,2.0,2.0,2.0,2.0,2.0,0,8,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
38230878,1,9,4,2,0,22.9590162037037,22,1014.440002441406,28,0.6923076923076923,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,3,9,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
43500168,0,3,3,1,0,0.9590162037037036,0,777.0499877929688,13,0.5,autre,CLOS,1.0,0,0,0.5,0.55,0.5994,5.0,5.0,5.0,5.0,5.0,4,7,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88694402,0,1,3,1,0,0.9590162037037036,0,1183.5,8,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3,7,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
45093257,1,1,3,1,0,0.9590162037037036,0,965.760009765625,17,0.25,autre,CLOS,0.0,0,0,0.1,0.0,0.0,4.5,4.5,4.5,4.5,4.5,3,7,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
79457538,0,1,3,1,0,0.9590162037037036,0,1019.679992675781,13,0.25,autre,CLOS,0.0,0,0,0.01,0.65,0.0,5.0,5.0,5.0,5.0,5.0,5,8,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97826070,0,1,3,1,0,0.9590162037037036,0,506.1199951171875,10,0.25,autre,CLOS,0.0,0,0,0.34,0.3666666666666667,-0.128,5.0,5.0,5.0,5.0,5.0,1,8,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68152743,1,21,10,2,0,3.959016203703704,3,2085.97998046875,1,0.6774193548387096,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,8,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21358538,1,11,9,2,8,75.9590162037037,75,1287.880004882812,15,0.55,Clos après indemnisation,CLOS,1.0,0,0,0.5,0.2,0.0,1.0,1.0,1.0,1.0,1.0,3,8,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19119008,0,1,3,1,0,0.9590162037037036,0,694.7999877929688,110,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99235286,1,32,9,2,0,64.9590162037037,64,2244.280029296875,37,0.7804878048780488,Clos après indemnisation,RECLOS,1.0,0,0,0.0,0.15,0.0,1.0,1.0,1.0,1.0,1.0,3,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29972193,0,1,3,1,0,0.9590162037037036,0,524.1300048828125,16,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
36705863,0,1,3,1,0,0.9590162037037036,0,664.4000244140625,11,0.25,autre,CLOS,0.0,0,0,0.2249999999999999,0.25,0.0,5.0,5.0,5.0,5.0,5.0,1,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
67342768,0,1,3,1,0,0.9590162037037036,0,259.5799865722656,54,0.25,autre,CLOS,0.0,0,0,0.375,0.4,0.0,5.0,5.0,5.0,5.0,5.0,1,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
94194901,0,2,3,1,0,0.9590162037037036,0,380.7799987792969,3,0.4,Clos après indemnisation,CLOS,1.0,0,0,0.5,0.9,0.5719,5.0,5.0,5.0,5.0,5.0,3,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
53610589,0,1,3,1,0,0.9590162037037036,0,1198.819946289062,57,0.25,autre,CLOS,0.0,0,0,0.5,0.2,0.0,4.0,4.0,4.0,4.0,4.0,3,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55207939,0,1,3,1,0,0.9590162037037036,0,1126.699951171875,17,0.25,autre,CLOS,0.0,0,0,0.3,0.2,0.0,5.0,5.0,5.0,5.0,5.0,4,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
57339425,1,1,4,1,0,0.9590162037037036,0,607.739990234375,10,0.2,autre,CLOS,0.0,0,0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,3,1,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
63810023,0,1,3,1,0,0.9590162037037036,0,129.2599945068359,54,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,1,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
81537700,0,1,3,1,0,0.9590162037037036,0,722.7999877929688,5,0.25,autre,CLOS,0.0,0,0,0.8,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4,1,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18017525,0,1,3,1,0,0.9590162037037036,0,94.5,10,0.25,autre,CLOS,0.0,0,0,0.0,0.4,0.0,5.0,5.0,5.0,5.0,5.0,0,2,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35118612,0,1,3,1,0,0.9590162037037036,0,437.9500122070312,6,0.25,autre,CLOS,0.0,0,0,0.65,0.6,0.0,5.0,5.0,5.0,5.0,5.0,1,2,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49106119,0,1,3,1,0,0.9590162037037036,0,246.6300048828125,13,0.25,autre,CLOS,0.0,0,0,0.5,0.4499999999999999,0.0,5.0,5.0,5.0,5.0,5.0,2,3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23308470,0,1,3,1,0,0.9590162037037036,0,584.5900268554688,9,0.25,autre,CLOS,0.0,0,0,0.7,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4,3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86030489,0,2,4,2,1,9.959016203703705,9,853.3400268554688,3,0.3333333333333333,autre,CLOS,0.0,0,0,0.15,0.1,0.0,5.0,5.0,5.0,5.0,5.0,1,3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85176953,1,24,13,5,15,41.9590162037037,41,1246.199951171875,7,0.6486486486486487,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2,3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24204013,0,2,4,2,1,7.959016203703704,7,779.7999877929688,1,0.3333333333333333,autre,CLOS,0.0,0,0,0.18,0.6283333333333334,0.2023,5.0,5.0,5.0,5.0,5.0,4,3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
40574083,0,4,3,2,0,192.9590162037037,192,875.8699951171875,2,0.5714285714285714,Clos après indemnisation,CLOS,0.0,0,0,0.4499999999999999,0.6,0.0,5.0,5.0,5.0,5.0,5.0,3,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
